SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
513511,PANCH.STEEL ,X ,Q,34.40,35.05,34.40,35.05,35.05,31.90,32,6110,212967.00,,INE798F01010,01-Apr-21,,
513513,ADITYA ISPAT,X ,Q,5.14,5.14,5.14,5.14,5.14,4.90,5,471,2420.00,,INE570B01012,01-Apr-21,,
513515,S.R.INDUS.  ,XT,Q,3.29,3.29,3.29,3.29,3.29,3.18,2,101,332.00,,INE329C01011,01-Apr-21,,
513517,STEELCAST   ,X ,Q,135.90,138.95,133.00,133.10,133.00,139.80,30,2488,337248.00,,INE124E01020,01-Apr-21,,
513519,PITTIENG    ,B ,Q,66.00,68.35,66.00,67.75,68.25,66.65,705,104912,7059444.00,,INE450D01021,01-Apr-21,,
513528,GLITTEK GRAN,X ,Q,1.69,1.69,1.69,1.69,1.69,1.77,3,305,515.00,,INE741B01027,01-Apr-21,,
513532,PRADEEP MET.,X ,Q,36.65,38.90,36.65,38.60,38.80,35.50,49,10447,395075.00,,INE770A01010,01-Apr-21,,
513536,GNRL        ,XT,Q,12.65,12.65,12.65,12.65,12.65,12.90,28,3049,38569.00,,INE207H01018,01-Apr-21,,
513540,T.N.STEEL TU,P ,Q,9.06,9.06,9.06,9.06,9.06,8.89,1,100,906.00,,INE176E01012,01-Apr-21,,
513548,SHARDA ISPAT,XT,Q,51.15,52.15,50.15,52.15,52.15,51.15,30,1209,61098.00,,INE385M01012,01-Apr-21,,
513554,MAHA STEEL  ,B ,Q,83.05,88.35,82.85,85.75,86.10,83.10,235,14926,1294693.00,,INE451L01014,01-Apr-21,,
513558,REAL STRIPS ,X ,Q,9.84,9.84,9.84,9.84,9.84,9.88,1,99,974.00,,INE183B01014,01-Apr-21,,
513566,NOVA IRON&ST,XT,Q,6.86,6.86,6.73,6.73,6.73,6.86,5,417,2855.00,,INE608C01026,01-Apr-21,,
513579,FOUNDRY FUEL,Z ,Q,2.49,2.49,2.49,2.49,2.49,2.45,2,130,323.00,,INE617C01027,01-Apr-21,,
513599,HIND.COPPER ,A ,Q,120.70,125.45,120.60,125.45,125.45,119.50,1086,135052,16606346.00,,INE531E01026,01-Apr-21,,
513605,SRIPIPES    ,A ,Q,173.00,175.00,172.40,174.00,174.00,171.75,68,4264,742971.00,,INE943C01027,01-Apr-21,,
513683,NLCINDIA    ,A ,Q,50.95,50.95,50.50,50.75,50.75,50.45,493,87025,4416240.00,,INE589A01014,01-Apr-21,,
513687,SPECTRA IND.,XT,Q,2.36,2.36,2.36,2.36,2.36,2.40,2,1050,2478.00,,INE848B01012,01-Apr-21,,
513691,JMT AUTO LTD,T ,Q,2.53,2.53,2.47,2.53,2.53,2.41,16,4181,10512.00,,INE988E01036,01-Apr-21,,
513693,KIC METALIKS,X ,Q,27.70,29.90,27.70,29.75,29.90,28.25,38,8020,230651.00,,INE434C01027,01-Apr-21,,
513699,SOLID STONE ,X ,Q,43.60,43.60,43.60,43.60,43.60,48.40,5,244,10638.00,,INE584G01012,01-Apr-21,,
513709,SHILP GRAVUR,X ,Q,93.90,94.70,91.80,92.20,91.80,91.25,506,72839,6800140.00,,INE960A01017,01-Apr-21,,
513713,WHITEORG    ,X ,Q,4.02,4.40,4.02,4.30,4.30,4.06,119,39882,171038.00,,INE146C01019,01-Apr-21,,
513729,ARO GRANITE ,B ,Q,42.00,42.55,41.75,42.00,41.85,41.10,81,2600,109494.00,,INE210C01013,01-Apr-21,,
514010,HIM.FIBRES  ,XT,Q,2.21,2.21,2.21,2.21,2.21,2.25,4,326,720.00,,INE723D01021,01-Apr-21,,
514030,DEEPAK SPINN,X ,Q,92.90,92.90,88.50,90.15,90.05,91.50,117,10824,969000.00,,INE272C01013,01-Apr-21,,
514034,JBF IND.LTD ,B ,Q,15.25,15.25,14.10,14.18,14.18,14.70,61,20614,296365.00,,INE187A01017,01-Apr-21,,
514036,LOY.TEX MILL,X ,Q,504.00,504.00,503.00,504.00,504.00,477.25,7,170,85676.00,,INE970D01010,01-Apr-21,,
514043,HIMAT.SEIDE ,A ,Q,147.05,148.15,146.40,147.50,146.90,144.90,740,26581,3910754.00,,INE049A01027,01-Apr-21,,
514045,BSL LTD.    ,B ,Q,31.40,34.50,30.55,34.20,34.50,32.85,59,5443,176554.00,,INE594B01012,01-Apr-21,,
514087,PBM POLYTEX ,X ,Q,52.65,54.45,51.10,54.45,54.45,53.00,7,158,8203.00,,INE501F01018,01-Apr-21,,
514113,ADHINATH TEX,XT,Q,3.12,3.12,3.06,3.06,3.06,3.12,4,122,379.00,,INE207C01019,01-Apr-21,,
514128,KONARK SYN. ,XT,Q,8.83,8.83,8.83,8.83,8.83,8.83,1,5,44.00,,INE517D01019,01-Apr-21,,
514138,SURYALATA SP,XT,Q,130.00,135.55,128.00,132.00,132.00,129.10,11,570,75643.00,,INE132C01027,01-Apr-21,,
514140,SURYAVA SPIN,X ,Q,7.65,7.85,7.65,7.65,7.65,7.80,8,1926,14785.00,,INE431C01023,01-Apr-21,,
514142,TT LTD.     ,B ,Q,43.10,47.10,43.10,46.15,46.15,45.00,27,379,17774.00,,INE592B01016,01-Apr-21,,
514162,WELSPUN (I) ,A ,Q,82.75,85.25,82.15,84.70,84.70,81.10,1870,189694,15887754.00,,INE192B01031,01-Apr-21,,
514165,IND.ACRYLICS,X ,Q,9.91,10.14,9.85,10.05,10.00,9.92,226,160923,1611616.00,,INE862B01013,01-Apr-21,,
514167,GANESH ECOSP,B ,Q,585.00,611.60,585.00,590.55,595.85,587.00,89,1302,774005.00,,INE845D01014,01-Apr-21,,
514171,CEETA IND.  ,XT,Q,9.69,9.69,9.50,9.50,9.50,9.69,4,10,95.00,,INE760J01012,01-Apr-21,,
514175,VARDHMAN POL,B ,Q,17.05,17.30,16.60,17.20,17.20,17.15,31,5266,90082.00,,INE835A01011,01-Apr-21,,
514183,BLA ROS IND ,X ,Q,175.95,185.00,174.75,183.40,183.40,173.85,4969,335071,60624827.00,,INE761G01016,01-Apr-21,,
514197,ST CORP     ,XT,Q,4.29,4.29,4.29,4.29,4.29,4.29,3,144,617.00,,INE110Q01015,01-Apr-21,,
514211,SUMEET INDUS,T ,Q,5.15,5.19,4.91,5.19,5.19,4.95,164,316373,1622779.00,,INE235C01010,01-Apr-21,,
514215,BINNY LTD.  ,XT,Q,123.00,123.00,115.50,122.65,122.65,118.75,19,2753,334916.00,,INE118K01011,01-Apr-21,,
514223,RAMGOPAL POL,XT,Q,1.14,1.14,1.14,1.14,1.14,1.20,8,6498,7407.00,,INE410D01017,01-Apr-21,,
514234,SANGAM INDIA,T ,Q,73.55,76.65,73.55,76.65,76.65,73.55,6,203,15156.00,,INE495C01010,01-Apr-21,,
514240,KUSHIND     ,X ,Q,1.73,1.73,1.73,1.73,1.73,1.73,9,1541,2665.00,,INE979D01011,01-Apr-21,,
514248,SREECHEM RES,P ,Q,10.77,10.77,10.77,10.77,10.77,10.26,5,1300,14001.00,,INE377C01010,01-Apr-21,,
514266,ZENITH FIBRE,X ,Q,37.00,40.00,37.00,40.00,40.00,38.80,9,1002,40077.00,,INE106C01013,01-Apr-21,,
514272,BHILWARA SP.,X ,Q,14.40,15.12,13.90,15.11,15.12,14.40,10,322,4741.00,,INE436C01014,01-Apr-21,,
514274,AARVEE DENIM,B ,Q,18.45,18.45,16.85,17.20,18.00,17.60,10,1584,27735.00,,INE273D01019,01-Apr-21,,
514286,ASHIMA LTD. ,B ,Q,16.10,16.55,15.75,16.15,16.15,15.84,112,45069,737575.00,,INE440A01010,01-Apr-21,,
514300,PIONEER EMB ,B ,Q,39.60,40.40,39.50,39.50,39.50,39.75,85,5230,208920.00,,INE156C01018,01-Apr-21,,
514316,RAGHUVIR SYN,X ,Q,190.00,190.00,190.00,190.00,190.00,194.00,1,2,380.00,,INE969C01014,01-Apr-21,,
514318,JATTAINDUS  ,P ,Q,21.80,21.80,21.80,21.80,21.80,20.95,1,100,2180.00,,INE722N01014,01-Apr-21,,
514322,KAMADGIRI   ,X ,Q,29.45,30.00,29.45,30.00,30.00,29.75,5,66,1958.00,,INE535C01013,01-Apr-21,,
514326,PATSPIN INDI,B ,Q,5.04,5.04,4.58,4.99,4.99,4.80,7,205,940.00,,INE790C01014,01-Apr-21,,
514332,NEOINFRA    ,X ,Q,15.30,15.85,15.30,15.85,15.85,15.10,9,940,14642.00,,INE216I01017,01-Apr-21,,
514358,EVERLON SYN.,X ,Q,11.60,11.60,11.00,11.00,11.00,11.35,3,311,3427.00,,INE339D01034,01-Apr-21,,
514360,KRRAIL      ,X ,Q,13.12,15.00,13.10,14.50,14.50,14.00,22,4379,61908.00,,INE078T01026,01-Apr-21,,
514378,YARN SYNDICA,X ,Q,2.00,2.00,2.00,2.00,2.00,1.99,1,200,400.00,,INE564C01013,01-Apr-21,,
514394,AJIL        ,X ,Q,29.15,29.15,27.80,29.15,29.15,27.80,48,3003,86808.00,,INE022N01019,01-Apr-21,,
514400,GARWARE SYN.,X ,Q,5.36,5.36,5.36,5.36,5.36,5.26,2,155,830.00,,INE340D01016,01-Apr-21,,
514412,SARUPINDUS  ,X ,Q,16.90,16.90,16.90,16.90,16.90,17.75,6,444,7503.00,,INE305D01019,01-Apr-21,,
514418,MANORG      ,X ,Q,519.00,530.00,500.10,514.95,514.95,517.90,395,11196,5800627.00,,INE370D01013,01-Apr-21,,
514428,HINDU.ADHESI,X ,Q,119.90,119.90,112.10,112.65,118.85,116.00,26,3423,391824.00,,INE074C01013,01-Apr-21,,
514442,SRI KPR IND ,X ,Q,11.88,11.88,11.20,11.26,11.26,11.32,10,1060,12277.00,,INE009C01019,01-Apr-21,,
514448,JYOTI RESINS,X ,Q,525.15,539.65,500.00,521.90,524.50,525.15,160,2764,1435513.00,,INE577D01013,01-Apr-21,,
514450,MAHA.RUBTECH,X ,Q,38.10,40.00,37.00,37.20,38.80,39.15,56,3439,130169.00,,INE112D01035,01-Apr-21,,
514454,SOUTH.LATEX ,XT,Q,5.18,5.30,5.18,5.30,5.30,5.45,3,183,966.00,,INE410M01018,01-Apr-21,,
514460,OSWAL YARNS ,XT,Q,3.90,3.90,3.90,3.90,3.90,3.90,2,100,390.00,,INE670H01017,01-Apr-21,,
514470,WIMSOME TEXT,T ,Q,27.85,27.85,26.80,27.10,26.80,26.55,7,1932,52775.00,,INE837B01031,01-Apr-21,,
514484,THAMBI MOD. ,X ,Q,7.02,7.02,7.02,7.02,7.02,7.37,1,100,702.00,,INE830D01016,01-Apr-21,,
515008,MOD.INSUL.  ,XT,Q,46.90,47.25,45.10,46.15,46.75,45.20,24,2805,128240.00,,INE219W01012,01-Apr-21,,
515030,ASAHI IN.GLA,A ,Q,306.10,309.90,302.00,307.70,308.25,309.25,297,5791,1774391.00,,INE439A01020,01-Apr-21,,
515037,MURD.CERAM  ,B ,Q,19.50,20.60,19.25,20.35,20.35,19.10,57,2753,55379.00,,INE692B01014,01-Apr-21,,
515043,SAINT-GOBAIN,X ,Q,67.40,67.40,66.00,67.25,67.25,66.20,221,33844,2267734.00,,INE068B01017,01-Apr-21,,
515055,ANANTRAJ    ,B ,Q,55.25,57.20,54.65,55.90,55.90,54.50,777,261344,14854349.00,,INE242C01024,01-Apr-21,,
515085,RESTILE CER.,X ,Q,2.15,2.15,1.99,2.03,2.10,2.09,23,36811,74482.00,,INE298E01022,01-Apr-21,,
515093,MADHAV MARB.,B ,Q,50.25,50.25,50.25,50.25,50.25,47.75,1,2,100.00,,INE925C01016,01-Apr-21,,
515145,HIND.NAT.GLS,T ,Q,32.45,33.15,30.75,32.40,32.00,32.25,40,6762,220880.00,,INE952A01022,01-Apr-21,,
515147,HALDYN GLASS,X ,Q,32.70,33.00,31.70,32.15,32.75,31.85,267,91020,2951111.00,,INE506D01020,01-Apr-21,,
516003,DUROPLY     ,X ,Q,54.90,56.85,53.00,54.75,56.85,54.85,13,890,48066.00,,INE932D01010,01-Apr-21,,
516007,MANGALAM TIM,B ,Q,11.40,11.40,11.40,11.40,11.40,11.55,1,19,216.00,,INE805B01012,01-Apr-21,,
516016,SHREYANS IND,B ,Q,104.10,107.35,103.10,105.10,103.10,101.05,57,3605,381564.00,,INE231C01019,01-Apr-21,,
516022,STAR PAPER  ,B ,Q,122.90,124.00,121.65,123.80,123.90,120.55,170,5129,629352.00,,INE733A01018,01-Apr-21,,
516030,YASHPAKKA   ,X ,Q,81.30,84.00,79.50,79.85,79.85,82.35,227,46289,3746794.00,,INE551D01018,01-Apr-21,,
516064,ARROWGREEN  ,T ,Q,68.00,69.45,68.00,69.45,69.45,66.20,3,51,3505.00,,INE570D01018,01-Apr-21,,
516072,VISHNU CHEM ,B ,Q,295.00,299.30,286.85,299.30,299.30,285.05,60,3511,1049706.00,,INE270I01014,01-Apr-21,,
516082,N.R.AGARWAL ,B ,Q,241.80,244.25,240.80,242.70,242.75,237.60,51,800,193854.00,,INE740D01017,01-Apr-21,,
516086,SH.RAJES.PAP,XT,Q,2.06,2.06,2.06,2.06,2.06,2.08,1,34,70.00,,INE617D01017,01-Apr-21,,
516092,3PLAND      ,B ,Q,8.81,8.81,8.81,8.81,8.81,8.51,5,50,440.00,,INE105C01023,01-Apr-21,,
516096,SANGAL PAPER,XT,Q,63.50,63.50,63.05,63.05,63.05,63.05,6,20,1268.00,,INE384D01022,01-Apr-21,,
516098,VENTURA TEXL,X ,Q,2.57,2.57,2.57,2.57,2.57,2.45,6,570,1464.00,,INE810C01044,01-Apr-21,,
516108,S.I.PAPER   ,X ,Q,89.95,92.00,87.00,89.00,89.00,87.45,30,2712,243070.00,,INE088G01014,01-Apr-21,,
516110,SCANDENT    ,XT,Q,15.50,16.25,14.75,14.80,14.80,15.50,42,3117,47632.00,,INE146N01016,01-Apr-21,,
517015,VINDHYA TELE,A ,Q,829.80,841.70,824.20,830.25,835.00,821.85,209,4599,3828554.00,,INE707A01012,01-Apr-21,,
517035,RUTTONSHA IN,XT,Q,51.70,53.80,51.70,51.80,51.80,51.25,32,1339,70357.00,,INE302D01016,01-Apr-21,,
517041,ADORWELDING ,B ,Q,306.20,315.00,302.20,313.00,313.00,300.30,63,697,211803.00,,INE045A01017,01-Apr-21,,
517044,INT.DATA MAN,XT,Q,3.90,3.90,3.71,3.72,3.71,3.90,6,901,3387.00,,INE649R01010,01-Apr-21,,
517059,SALZER ELEC ,B ,Q,126.10,128.15,124.45,127.85,127.90,122.10,77,1863,235293.00,,INE457F01013,01-Apr-21,,
517063,JETINFOTRAN ,X ,Q,32.10,34.90,31.65,34.90,34.90,33.25,24,1258,43073.00,,INE919C01019,01-Apr-21,,
517096,APLAB LTD.  ,X ,Q,17.75,17.75,16.70,16.90,16.90,17.25,21,1319,22835.00,,INE273A01015,01-Apr-21,,
517119,PCS TECH    ,X ,Q,5.18,5.18,4.86,4.87,4.86,4.95,9,1230,6308.00,,INE834B01012,01-Apr-21,,
517146,USHA MART.LT,A ,Q,33.20,38.00,33.10,36.55,36.55,33.10,2338,497433,17919527.00,,INE228A01035,01-Apr-21,,
517166,SPEL SEMICON,XT,Q,14.50,14.61,13.55,14.44,14.60,13.92,139,38129,551727.00,,INE252A01019,01-Apr-21,,
517168,SUBROS LTD. ,A ,Q,311.30,328.00,311.30,325.40,325.40,308.30,640,10009,3239299.00,,INE287B01021,01-Apr-21,,
517174,HONEYWELL   ,A ,Q,48000.00,48000.00,45876.00,46209.50,45965.80,47416.60,152,244,11378949.00,,INE671A01010,01-Apr-21,,
517206,LUMAX IND   ,B ,Q,1581.00,1644.00,1581.00,1613.00,1614.65,1603.35,47,159,258818.00,,INE162B01018,01-Apr-21,,
517214,DIGISPICE   ,T ,Q,47.85,47.85,47.85,47.85,47.85,50.35,79,6735,322269.00,,INE927C01020,01-Apr-21,,
517230,PREM.AU.ELEC,Z ,Q,10.94,10.94,10.94,10.94,10.94,10.42,42,7261,79435.00,,INE766A01018,01-Apr-21,,
517236,CALCOM VISIO,XT,Q,33.35,33.40,33.35,33.40,33.40,31.85,12,1494,49886.00,,INE216C01010,01-Apr-21,,
517238,DYNAVISION  ,XT,Q,67.50,67.50,67.50,67.50,67.50,67.50,5,500,33750.00,,INE083E01010,01-Apr-21,,
517246,BCC FUBA    ,XT,Q,20.65,20.65,20.65,20.65,20.65,21.03,13,1063,21950.00,,INE788D01016,01-Apr-21,,
517258,PRECISION EL,XT,Q,30.25,30.25,30.25,30.25,30.25,30.80,2,27,816.00,,INE143C01024,01-Apr-21,,
517264,FINELINE CI ,X ,Q,22.00,22.00,21.00,21.15,21.00,22.00,9,202,4287.00,,INE087E01011,01-Apr-21,,
517271,HBL P SYS   ,B ,Q,34.70,34.70,33.00,34.45,34.50,33.40,671,75151,2541203.00,,INE292B01021,01-Apr-21,,
517273,S&S POWER SW,T ,Q,20.00,20.00,18.75,20.00,20.00,19.05,5,1851,36832.00,,INE902B01017,01-Apr-21,,
517288,GUJARATPOLY ,X ,Q,7.87,7.87,7.13,7.13,7.13,7.50,12,1844,13220.00,,INE541F01022,01-Apr-21,,
517300,GUJ.IND.POW.,A ,Q,76.70,77.05,75.85,76.15,76.10,75.70,309,18487,1406818.00,,INE162A01010,01-Apr-21,,
517330,CMI LTD.    ,T ,Q,42.00,43.95,40.70,43.95,43.95,41.90,11,4101,172335.00,,INE981B01011,01-Apr-21,,
517334,MOTHERSON SS,A ,Q,203.10,212.35,202.70,210.35,210.35,201.55,8042,924402,192021513.00,,INE775A01035,01-Apr-21,,
517344,MINDTECK (I),B ,Q,41.70,43.40,41.70,42.70,42.65,41.35,122,6945,300473.00,,INE110B01017,01-Apr-21,,
517354,HAVELLSINDIA,A ,Q,1079.80,1079.80,1046.70,1058.70,1058.70,1049.90,1239,31707,33556545.00,,INE176B01034,01-Apr-21,,
517356,ACI INFOCOM ,X ,Q,0.30,0.30,0.30,0.30,0.30,0.29,2,208,62.00,,INE167B01025,01-Apr-21,,
517370,INCAP LTD.  ,XT,Q,19.40,19.40,18.40,18.40,18.40,19.35,5,5400,103935.00,,INE437C01012,01-Apr-21,,
517372,GUJ.INTRUX  ,X ,Q,103.95,104.65,101.00,103.90,104.00,99.00,15,781,80231.00,,INE877E01015,01-Apr-21,,
517380,IGARSHI MOT ,A ,Q,278.80,288.95,275.00,284.70,284.70,277.35,618,15253,4331727.00,,INE188B01013,01-Apr-21,,
517385,SYMPHONY    ,A ,Q,1284.40,1312.70,1260.00,1290.50,1296.00,1263.90,392,2177,2783133.00,,INE225D01027,01-Apr-21,,
517393,VINTRON INF.,X ,Q,0.63,0.63,0.60,0.63,0.63,0.60,8,2751,1730.00,,INE043B01028,01-Apr-21,,
517397,PAN ELECTR. ,XT,Q,6.10,6.15,6.10,6.11,6.11,6.31,4,1300,7958.00,,INE648E01010,01-Apr-21,,
517399,VXL INSTRUM.,X ,Q,4.00,4.00,4.00,4.00,4.00,3.81,2,117,468.00,,INE756A01019,01-Apr-21,,
517415,LEE&NEE SOFT,XT,Q,2.41,2.41,2.19,2.35,2.41,2.30,44,14853,34324.00,,INE791B01014,01-Apr-21,,
517417,PATEL AIRTEM,X ,Q,138.95,141.70,137.00,140.60,141.70,133.85,100,4112,571079.00,,INE082C01024,01-Apr-21,,
517421,BFLYGANDHI  ,B ,Q,560.00,582.50,547.25,550.30,549.10,555.65,1533,19392,10882980.00,,INE295F01017,01-Apr-21,,
517429,ATHENAGLO   ,XT,Q,35.00,37.20,34.00,35.50,35.50,35.55,6,350,12195.00,,INE576B01019,01-Apr-21,,
517437,DUTRON POLY.,XT,Q,136.90,144.00,136.90,137.00,137.00,144.05,4,572,82353.00,,INE940C01015,01-Apr-21,,
517447,R.S.SOFTWARE,B ,Q,24.25,25.50,24.25,25.50,25.50,24.30,28,5539,140625.00,,INE165B01029,01-Apr-21,,
517449,MAGNA ELECTR,X ,Q,170.95,179.00,163.50,175.00,175.00,171.65,32,879,149891.00,,INE437D01010,01-Apr-21,,
517477,ELNET TECH. ,X ,Q,115.55,121.00,115.50,120.65,120.65,119.85,34,1216,145857.00,,INE033C01019,01-Apr-21,,
517494,ACCEL       ,XT,Q,16.45,16.45,14.95,15.65,16.10,15.72,53,12197,190331.00,,INE258C01038,01-Apr-21,,
517498,WEBELSOLAR  ,B ,Q,43.25,43.80,42.50,43.65,43.80,41.75,134,26437,1133404.00,,INE855C01015,01-Apr-21,,
517500,ROTO PUMPS  ,X ,Q,145.00,146.00,142.70,144.45,144.45,139.75,499,35762,5162566.00,,INE535D01029,01-Apr-21,,
517506,TTK PRESTIGE,A ,Q,7288.70,7317.70,7147.30,7281.95,7257.25,7286.25,252,457,3317464.00,,INE690A01010,01-Apr-21,,
517514,DHINDIA     ,X ,Q,14.14,14.99,14.14,14.99,14.99,14.99,5,68,984.00,,INE589D01018,01-Apr-21,,
517522,RAJ GLO WIR ,B ,Q,795.45,795.45,762.00,769.10,792.50,784.80,107,545,423560.00,,INE451D01011,01-Apr-21,,
517530,SURANATP    ,B ,Q,4.15,4.26,4.15,4.26,4.26,4.08,3,105,440.00,,INE130B01031,01-Apr-21,,
517536,ONWARD TECHN,B ,Q,114.85,129.00,114.70,123.60,122.25,113.20,685,24924,3106871.00,,INE229A01017,01-Apr-21,,
517544,CENTUM ELEC ,B ,Q,378.00,407.45,373.05,380.85,380.85,379.20,51,1389,528870.00,,INE320B01020,01-Apr-21,,
517546,ALFA TRANSFO,X ,Q,9.01,9.43,8.81,9.43,9.43,8.99,18,2613,24489.00,,INE209C01015,01-Apr-21,,
517548,STARLITE COM,Z ,Q,2.54,2.54,2.31,2.31,2.31,2.42,22,9100,22591.00,,INE035C01022,01-Apr-21,,
517554,NHCFOODS    ,X ,Q,6.27,6.27,6.10,6.15,6.15,5.99,9,1879,11701.00,,INE141C01028,01-Apr-21,,
517562,TRIGYN TECH ,B ,Q,63.90,68.30,63.50,68.30,68.30,62.10,160,9652,646984.00,,INE948A01012,01-Apr-21,,
517569,KEI INDUST. ,A ,Q,525.85,533.00,522.65,528.60,528.60,522.70,250,4774,2516510.00,,INE878B01027,01-Apr-21,,
518011,KEERTHI     ,XT,Q,97.90,97.90,89.00,92.70,92.00,93.65,29,3278,301830.00,,INE145L01012,01-Apr-21,,
518029,GUJ.SIDH.CEM,B ,Q,32.55,34.30,32.55,33.95,33.95,33.20,135,8980,306514.00,,INE542A01039,01-Apr-21,,
518075,SURAJ PRODUC,Z ,Q,33.30,36.80,33.30,36.50,36.80,35.05,19,2714,98676.00,,INE069E01019,01-Apr-21,,
518091,ANJANI PORTL,B ,Q,214.90,215.85,212.05,214.05,214.00,211.40,145,2490,533484.00,,INE071F01012,01-Apr-21,,
519003,MODINATURAL ,X ,Q,74.60,77.40,71.00,73.20,71.00,73.00,47,3872,287267.00,,INE537F01012,01-Apr-21,,
519031,SHAH FOOD(P),XT,Q,27.90,27.90,27.90,27.90,27.90,29.35,2,50,1395.00,,INE455D01012,01-Apr-21,,
519091,TASTY BITE  ,A ,Q,14319.05,14601.00,14300.00,14446.45,14449.50,14391.15,138,275,3980455.00,,INE488B01017,01-Apr-21,,
519097,RITESH INTER,X ,Q,22.10,23.70,22.10,22.60,22.65,23.05,27,2327,52145.00,,INE534D01014,01-Apr-21,,
519105,AVT NATURAL ,B ,Q,45.65,46.40,45.25,46.30,46.00,45.00,106,6244,287623.00,,INE488D01021,01-Apr-21,,
519126,HIND.FOODS  ,B ,Q,2140.00,2167.70,2070.90,2122.95,2138.00,2109.90,925,3493,7440243.00,,INE254N01018,01-Apr-21,,
519136,NAHAR INDUST,B ,Q,43.10,46.40,43.10,46.40,46.40,44.20,172,12356,564029.00,,INE289A01011,01-Apr-21,,
519156,VADILAL IND ,B ,Q,897.05,923.50,883.50,914.80,915.45,898.70,236,628,572241.00,,INE694D01016,01-Apr-21,,
519174,ASHIANA AGRO,XT,Q,9.68,9.68,9.68,9.68,9.68,9.87,9,216,2090.00,,INE709D01012,01-Apr-21,,
519183,ADF FOODS LT,A ,Q,910.00,960.35,909.05,926.90,926.90,891.90,648,4366,4066978.00,,INE982B01019,01-Apr-21,,
519191,RGRL        ,X ,Q,29.90,29.90,25.25,26.00,26.00,25.25,12,2038,53413.00,,INE601N01010,01-Apr-21,,
519214,WILLIAM.FIN.,X ,Q,4.25,4.25,4.25,4.25,4.25,4.05,1,10,42.00,,INE188E01017,01-Apr-21,,
519216,AJANTA SOYA ,X ,Q,74.00,75.80,71.00,71.95,71.25,71.00,85,4505,324410.00,,INE601B01015,01-Apr-21,,
519224,WILLIAM.MAGO,B ,Q,18.80,19.25,18.80,19.25,19.25,18.35,17,1787,34380.00,,INE210A01017,01-Apr-21,,
519230,RICHIRICH   ,X ,Q,3.99,3.99,3.99,3.99,3.99,3.99,2,25,99.00,,INE102C01020,01-Apr-21,,
519234,SIEL        ,XT,Q,17.50,17.50,16.65,16.65,16.65,17.50,5,161,2692.00,,INE843L01012,01-Apr-21,,
519260,SANWARIA    ,Z ,Q,0.58,0.59,0.58,0.59,0.59,0.57,205,473755,279072.00,,INE890C01046,01-Apr-21,,
519262,PRIMA AGRO L,XT,Q,17.95,17.95,17.95,17.95,17.95,17.95,2,70,1256.00,,INE297D01018,01-Apr-21,,
519285,TARAI FOODS ,XT,Q,3.90,3.90,3.90,3.90,3.90,3.90,2,40,156.00,,INE906C01016,01-Apr-21,,
519287,MODERN DAIRI,X ,Q,10.40,10.50,10.00,10.21,10.44,10.07,69,11830,120803.00,,INE617B01011,01-Apr-21,,
519295,BAMBINO AGRO,X ,Q,166.15,184.00,166.15,181.50,180.00,169.90,180,7353,1310312.00,,INE921D01013,01-Apr-21,,
519299,PRIME INDS. ,Z ,Q,4.32,4.32,4.32,4.32,4.32,4.12,1,2,8.00,,INE543F01028,01-Apr-21,,
519307,VIKAS WSP   ,B ,Q,6.07,6.23,5.94,6.03,6.03,5.94,183,313957,1939975.00,,INE706A01022,01-Apr-21,,
519331,VSF PROJ    ,XT,Q,10.45,10.45,10.45,10.45,10.45,11.00,2,21,219.00,,INE923K01014,01-Apr-21,,
519359,POONA DAL   ,X ,Q,33.05,33.95,32.05,33.50,33.50,33.15,29,2210,73534.00,,INE809E01018,01-Apr-21,,
519367,TRANSGL.FOOD,X ,Q,175.00,177.95,169.15,175.20,177.95,172.55,15,280,48951.00,,INE213P01027,01-Apr-21,,
519383,ANIK INDS   ,B ,Q,14.30,15.00,14.20,14.99,14.99,14.40,56,5630,81631.00,,INE087B01017,01-Apr-21,,
519397,SHARAT INDUS,XT,Q,32.90,34.00,32.55,32.55,32.55,32.55,21,2433,79366.00,,INE220Z01013,01-Apr-21,,
519421,KSE LIMITED ,XT,Q,2277.00,2300.00,2270.00,2270.05,2270.05,2299.95,32,214,487185.00,,INE953E01014,01-Apr-21,,
519455,NARBADA     ,XT,Q,26.00,27.00,24.90,27.00,27.00,26.20,9,1310,33204.00,,INE540C01021,01-Apr-21,,
519457,VIRAT CRANE ,X ,Q,20.10,23.20,20.10,23.20,23.20,21.35,23,2133,47899.00,,INE295C01014,01-Apr-21,,
519475,CHORDIA FOOD,X ,Q,104.95,110.00,97.10,109.95,104.10,100.00,46,2637,281638.00,,INE975C01011,01-Apr-21,,
519477,CIANAGRO    ,XT,Q,46.75,46.75,45.00,45.10,45.10,45.45,17,1144,52738.00,,INE052V01019,01-Apr-21,,
519483,TAI INDUST. ,XT,Q,9.82,10.24,9.82,10.24,10.24,9.82,4,555,5660.00,,INE358D01018,01-Apr-21,,
519500,BKV INDUSTRS,XT,Q,3.13,3.13,3.11,3.11,3.11,3.17,5,101,314.00,,INE356C01022,01-Apr-21,,
