SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
540173,PNBHOUSING  ,A ,Q,361.05,372.50,361.05,369.30,369.30,372.55,850,22690,8359657.00,,INE572E01012,03-May-21,,
540174,SOUTHERNIN  ,XT,Q,17.20,17.20,16.60,16.60,16.60,16.90,23,1276,21740.00,,INE298B01010,03-May-21,,
540175,REGENCY     ,X ,Q,11.99,11.99,11.30,11.30,11.30,11.18,7,516,5831.00,,INE964R01013,03-May-21,,
540180,VBL         ,A ,Q,964.00,1017.25,964.00,1003.70,1003.70,951.30,7429,121398,120921265.00,,INE200M01013,03-May-21,,
540190,FRANKLININD ,XT,Q,10.05,10.05,10.05,10.05,10.05,10.55,2,510,5125.00,,INE789R01014,03-May-21,,
540192,LKPSEC      ,X ,Q,7.40,7.80,7.15,7.45,7.46,7.52,45,8521,63648.00,,INE341H01023,03-May-21,,
540198,OSIAJEE     ,X ,Q,25.90,26.30,24.60,25.15,25.15,25.60,383,79675,2037403.00,,INE186R01013,03-May-21,,
540203,SFL         ,A ,Q,2049.90,2056.05,2005.20,2036.35,2047.30,2036.90,255,1060,2146414.00,,INE916U01025,03-May-21,,
540204,NIDL        ,XT,Q,72.35,72.35,72.35,72.35,72.35,70.95,26,8603,622427.00,,INE666Q01016,03-May-21,,
540205,AVL         ,B ,Q,269.90,269.90,269.90,269.90,269.90,264.65,5,450,121455.00,,INE679V01019,03-May-21,,
540210,TMRVL       ,B ,Q,11.85,11.85,11.25,11.46,11.46,11.66,49,3453,39415.00,,INE759V01019,03-May-21,,
540212,TCIEXP      ,A ,Q,901.50,909.95,893.00,906.60,906.50,891.35,126,988,893507.00,,INE586V01016,03-May-21,,
540222,LAURUSLABS  ,A ,Q,456.50,479.90,456.50,476.90,476.90,453.10,17568,620773,292618539.00,,INE947Q01028,03-May-21,,
540243,NEWLIGHT    ,XT,Q,23.90,23.90,21.70,23.20,23.80,22.80,7,1852,43867.00,,INE835U01019,03-May-21,,
540253,SNTCL       ,XT,Q,1.14,1.26,1.14,1.14,1.14,1.20,15,1977,2261.00,,INE066E01015,03-May-21,,
540254,MTPL        ,X ,Q,4.46,4.46,4.46,4.46,4.46,4.25,1,1,4.00,,INE245H01018,03-May-21,,
540259,SHANGAR     ,X ,Q,13.40,14.00,12.56,12.72,12.72,13.34,1283,290034,3734629.00,,INE118R01024,03-May-21,,
540268,DHANVARSHA  ,X ,Q,655.00,664.00,638.30,650.15,650.00,639.95,130,9098,5931206.00,,INE615R01011,03-May-21,,
540293,PRICOLLTD   ,A ,Q,73.00,77.00,73.00,75.25,75.50,74.75,634,67396,5098030.00,,INE726V01018,03-May-21,,
540311,JITFINFRA   ,T ,Q,8.70,8.70,8.05,8.35,8.35,8.45,15,791,6744.00,,INE863T01013,03-May-21,,
540358,RMC         ,M ,Q,16.00,16.00,16.00,16.00,16.00,16.15,1,2000,32000.00,,INE655V01019,03-May-21,,
540359,PARMAX      ,X ,Q,58.15,58.15,57.00,58.15,58.15,57.05,36,5699,331230.00,,INE240T01014,03-May-21,,
540360,LLFICL      ,X ,Q,69.00,71.90,68.00,71.90,71.90,70.00,25,10888,747583.00,,INE715Q01011,03-May-21,,
540361,DANUBE      ,X ,Q,18.90,20.75,18.90,20.70,20.75,19.80,6,3604,72764.00,,INE575D01033,03-May-21,,
540366,RADIOCITY   ,B ,Q,23.15,23.45,23.05,23.20,23.25,23.20,48,5120,118947.00,,INE919I01024,03-May-21,,
540376,DMART       ,A ,Q,2835.00,2910.00,2820.80,2897.60,2897.60,2858.55,3480,26570,76617062.00,,INE192R01011,03-May-21,,
540385,KDLL        ,XT,Q,15.20,16.00,15.20,15.20,16.00,16.00,2,301,4576.00,,INE081R01016,03-May-21,,
540393,SMLT        ,M ,Q,29.00,36.70,29.00,33.00,33.00,32.00,3,6000,197400.00,,INE017W01010,03-May-21,,
540395,CHEMCRUX    ,M ,Q,254.90,254.90,242.00,242.00,242.00,241.95,6,3000,737425.00,,INE298W01016,03-May-21,,
540401,MAXIMUS     ,B ,Q,76.25,83.00,76.20,80.50,80.50,81.95,14,254,20505.00,,INE544W01013,03-May-21,,
540403,CLEDUCATE   ,B ,Q,86.00,88.90,86.00,87.50,87.50,88.45,85,3832,335431.00,,INE201M01011,03-May-21,,
540404,PRIMEFRESH  ,M ,Q,185.00,199.95,183.00,199.95,199.95,166.65,12,12000,2308850.00,,INE442V01012,03-May-21,,
540405,OCEANIC     ,T ,Q,43.55,43.55,41.50,41.50,41.50,41.50,4,201,8361.00,,INE711V01010,03-May-21,,
540425,SHANKARA    ,A ,Q,368.00,368.65,363.00,364.95,365.00,373.95,475,5182,1894497.00,,INE274V01019,03-May-21,,
540481,CLFL        ,X ,Q,15.19,15.19,15.19,15.19,15.19,14.90,3,4,60.00,,INE949C01016,03-May-21,,
540497,SCHAND      ,B ,Q,98.90,99.90,96.80,98.35,98.00,98.80,154,6581,648943.00,,INE807K01035,03-May-21,,
540519,MEERA       ,M ,Q,71.00,71.00,71.00,71.00,71.00,71.00,1,1200,85200.00,,INE343X01018,03-May-21,,
540526,IRBINVIT    ,IF,Q,55.70,55.97,55.02,55.76,55.97,55.10,46,170000,9442600.00,,INE183W23014,03-May-21,,
540530,HUDCO       ,A ,Q,42.30,43.15,41.00,42.55,42.55,41.65,527,103274,4374398.00,,INE031A01017,03-May-21,,
540544,PSPPROJECT  ,A ,Q,415.95,445.20,413.55,428.45,426.35,411.15,579,7830,3403283.00,,INE488V01015,03-May-21,,
540545,BGJL        ,B ,Q,27.10,27.10,27.10,27.10,27.10,27.65,33,1630,44173.00,,INE986W01016,03-May-21,,
540552,AXISAEGPG   ,B ,Q,13.15,14.90,13.15,14.25,14.25,14.25,10,264,3760.00,,INF846K01ZK2,03-May-21,,
540565,INDIGRID    ,IF,Q,126.50,127.00,126.03,126.99,126.99,126.40,15,25515,3233515.00,,INE219X23014,03-May-21,,
540570,VARIMAN     ,XT,Q,33.95,36.40,33.95,34.25,34.25,34.80,31,44171,1512587.00,,INE717F01010,03-May-21,,
540575,STARCEMENT  ,A ,Q,102.60,102.70,100.45,101.50,101.60,102.90,462,28649,2920037.00,,INE460H01021,03-May-21,,
540595,TEJASNET    ,A ,Q,189.00,193.70,185.35,187.25,187.35,187.70,553,22531,4268496.00,,INE010J01012,03-May-21,,
540596,ERIS        ,A ,Q,600.20,602.60,594.50,597.90,597.90,600.30,209,2229,1334442.00,,INE406M01024,03-May-21,,
540602,GTPL        ,B ,Q,129.90,137.00,127.50,132.65,132.00,129.05,588,19021,2525845.00,,INE869I01013,03-May-21,,
540611,AUBANK      ,A ,Q,958.00,960.00,915.00,923.85,923.85,1003.45,9239,198687,184558013.00,,INE949L01017,03-May-21,,
540612,ICICILOVOL  ,B ,Q,118.20,119.60,116.61,118.00,118.00,117.98,87,1988,235085.00,,INF109KB10T8,03-May-21,,
540614,GGENG       ,B ,Q,104.00,108.95,100.80,106.55,106.85,104.30,259,32482,3374524.00,,INE694X01014,03-May-21,,
540615,7NR         ,B ,Q,6.50,6.50,6.00,6.33,6.15,6.07,93,7089,44254.00,,INE413X01019,03-May-21,,
540621,BHAGYAPROP  ,B ,Q,26.65,27.15,26.35,27.15,27.15,26.15,11,1582,42467.00,,INE363W01018,03-May-21,,
540642,SALASAR     ,B ,Q,483.70,485.00,471.20,482.10,480.05,487.45,119,2299,1109757.00,,INE170V01019,03-May-21,,
540647,GANGESSEC   ,B ,Q,68.95,70.50,61.25,65.30,65.40,63.45,123,12463,822769.00,,INE335W01016,03-May-21,,
540648,PALASHSEC   ,B ,Q,54.00,56.15,54.00,56.15,56.15,53.50,2,3,166.00,,INE471W01019,03-May-21,,
540649,AVADHSUGAR  ,B ,Q,283.00,339.15,283.00,336.05,336.05,282.65,9092,237941,76315943.00,,INE349W01017,03-May-21,,
540650,MAGADHSUGAR ,B ,Q,161.55,185.35,161.55,184.05,184.05,168.50,2696,190248,34445926.00,,INE347W01011,03-May-21,,
540653,SINTEXPLAST ,B ,Q,3.25,3.31,3.18,3.23,3.24,3.23,337,502057,1619761.00,,INE501W01021,03-May-21,,
540654,GSTL        ,B ,Q,68.00,68.00,60.00,60.70,60.60,61.05,37,4604,277939.00,,INE632W01016,03-May-21,,
540669,UTINEXT50   ,B ,Q,35.97,36.25,35.00,35.75,36.25,35.75,88,1721,61106.00,,INF789F1AUW9,03-May-21,,
540673,SIS         ,A ,Q,364.00,369.80,361.00,364.40,364.40,361.45,824,14524,5316476.00,,INE285J01028,03-May-21,,
540678,COCHINSHIP  ,A ,Q,365.30,375.00,363.00,368.00,367.20,365.30,480,13661,5069798.00,,INE704P01017,03-May-21,,
540679,SMSLIFE     ,B ,Q,585.00,601.00,585.00,590.30,588.00,593.80,98,447,265665.00,,INE320X01016,03-May-21,,
540680,KIOCL       ,B ,Q,166.00,174.85,160.85,173.40,173.40,163.45,771,24700,4165330.00,,INE880L01014,03-May-21,,
540686,SMRUTHIORG  ,X ,Q,257.00,257.00,245.00,245.00,245.00,251.00,97,16463,4182166.00,,INE172E01011,03-May-21,,
540691,ABCAPITAL   ,A ,Q,114.95,116.40,113.00,114.85,114.85,114.60,3043,444538,51104179.00,,INE674K01013,03-May-21,,
540692,APEX        ,A ,Q,213.10,215.10,211.20,214.40,213.20,214.10,158,2724,581897.00,,INE346W01013,03-May-21,,
540693,SHISHIND    ,B ,Q,75.00,75.00,75.00,75.00,75.00,71.45,88,13461,1009575.00,,INE145Y01015,03-May-21,,
540694,ANG         ,M ,Q,125.00,138.00,125.00,138.00,138.00,125.00,6,9600,1272000.00,,INE236W01016,03-May-21,,
540696,KCDGROUP    ,XT,Q,47.75,47.75,47.60,47.60,47.60,45.50,3,51,2435.00,,INE185U01027,03-May-21,,
540697,AMFL        ,XT,Q,1.48,1.50,1.45,1.47,1.47,1.43,41,17345,25874.00,,INE319X01018,03-May-21,,
540699,DIXON       ,A ,Q,4129.60,4277.90,4120.05,4246.70,4246.70,4205.85,7653,33458,140837242.00,,INE935N01020,03-May-21,,
540700,BRNL        ,B ,Q,27.40,28.20,27.40,28.00,28.15,27.85,163,3493,97267.00,,INE727S01012,03-May-21,,
540701,DCAL        ,A ,Q,156.95,162.45,156.30,159.65,159.65,157.50,998,45480,7274962.00,,INE385W01011,03-May-21,,
540702,LASA        ,B ,Q,77.00,81.00,75.35,79.50,79.15,77.10,817,94686,7410233.00,,INE670X01014,03-May-21,,
540703,PROVESTSER  ,X ,Q,7.87,7.87,7.80,7.80,7.80,7.50,2,101,787.00,,INE438C01010,03-May-21,,
540704,MATRIMONY   ,B ,Q,900.05,982.85,900.05,979.15,979.15,946.55,597,3834,3721731.00,,INE866R01028,03-May-21,,
540709,RELHOME     ,B ,Q,2.68,2.83,2.59,2.83,2.83,2.70,561,1490107,4047799.00,,INE217K01011,03-May-21,,
540710,CAPACITE    ,B ,Q,191.95,192.45,183.55,188.05,187.90,189.05,222,8318,1548701.00,,INE264T01014,03-May-21,,
540715,SAGAR       ,M ,Q,11.25,11.25,11.25,11.25,11.25,11.40,1,3000,33750.00,,INE146Y01013,03-May-21,,
540716,ICICIGI     ,A ,Q,1429.00,1443.20,1390.20,1434.55,1436.65,1413.95,977,8864,12633355.00,,INE765G01017,03-May-21,,
540719,SBILIFE     ,A ,Q,932.70,979.30,917.00,959.45,959.45,928.30,6730,162267,154696965.00,,INE123W01016,03-May-21,,
540724,DIAMONDYD   ,A ,Q,545.60,549.35,533.00,536.05,539.00,545.05,168,764,414259.00,,INE393P01035,03-May-21,,
540725,SISL        ,B ,Q,342.00,397.65,341.00,386.25,387.80,358.55,860,7598,2880444.00,,INE932X01018,03-May-21,,
540726,TTFL        ,T ,Q,27.45,27.65,25.05,27.00,27.00,26.35,35,2391,65065.00,,INE071Y01013,03-May-21,,
540728,SAYAJIIND   ,X ,Q,181.00,181.25,180.80,181.00,181.00,173.95,9,548,99157.00,,INE327G01032,03-May-21,,
540729,VANTABIO    ,M ,Q,162.00,162.00,162.00,162.00,162.00,163.20,1,750,121500.00,,INE695X01011,03-May-21,,
540730,MEHAI       ,B ,Q,65.20,70.00,65.20,66.95,68.40,67.25,94,23886,1596262.00,,INE062Y01012,03-May-21,,
540737,SGRL        ,B ,Q,333.80,333.80,288.80,294.45,294.45,309.15,642,18321,5486989.00,,INE414Y01015,03-May-21,,
540743,GODREJAGRO  ,A ,Q,500.05,505.20,497.55,500.45,501.20,498.80,189,2574,1287327.00,,INE850D01014,03-May-21,,
540744,MESCON      ,XT,Q,10.40,10.85,9.83,10.78,10.79,10.34,81,19650,204848.00,,INE170N01016,03-May-21,,
540749,MASFIN      ,A ,Q,790.00,808.00,774.65,790.00,788.50,799.95,347,1832,1447382.00,,INE348L01012,03-May-21,,
540750,IEX         ,A ,Q,369.60,385.00,366.15,379.30,380.00,370.25,2132,105902,39994806.00,,INE022Q01020,03-May-21,,
540755,GICRE       ,A ,Q,202.30,209.30,202.30,204.90,204.90,204.60,1056,65415,13474606.00,,INE481Y01014,03-May-21,,
540757,SCPL        ,M ,Q,145.00,149.00,119.20,134.00,134.00,146.00,24,19200,2501000.00,,INE501Y01019,03-May-21,,
540762,TIINDIA     ,A ,Q,1235.00,1272.10,1228.00,1262.00,1254.65,1237.85,765,5254,6592203.00,,INE974X01010,03-May-21,,
540767,NAM-INDIA   ,A ,Q,341.00,341.00,335.00,338.30,336.10,341.40,522,22442,7581520.00,,INE298J01013,03-May-21,,
540768,MAHLOG      ,A ,Q,521.40,536.60,516.00,518.20,520.75,535.75,857,9222,4815618.00,,INE766P01016,03-May-21,,
540769,NIACL       ,A ,Q,144.50,147.75,143.45,147.05,147.10,146.00,1601,62506,9130453.00,,INE470Y01017,03-May-21,,
540774,IFGLEXPOR   ,B ,Q,371.85,386.00,362.00,376.50,372.85,373.30,586,11333,4319703.00,,INE133Y01011,03-May-21,,
540775,KHADIM      ,B ,Q,136.25,141.90,133.00,136.15,136.15,139.00,359,11406,1550226.00,,INE834I01025,03-May-21,,
540776,5PAISA      ,B ,Q,345.05,365.45,340.55,342.15,342.15,356.15,670,10503,3663081.00,,INE618L01018,03-May-21,,
540777,HDFCLIFE    ,A ,Q,659.50,674.45,657.00,672.00,672.00,665.20,9566,236510,157587596.00,,INE795G01014,03-May-21,,
540787,ICICIB22    ,B ,Q,35.05,35.65,35.05,35.40,35.40,35.74,227,17197,608723.00,,INF109KB15Y7,03-May-21,,
540789,DNAMEDIA    ,B ,Q,1.07,1.07,1.07,1.07,1.07,1.02,47,91357,97751.00,,INE016M01021,03-May-21,,
540795,DYNAMIC     ,B ,Q,28.00,28.00,24.55,26.85,26.80,27.55,147,32282,837576.00,,INE600Y01019,03-May-21,,
540797,SHALBY      ,B ,Q,124.00,131.30,123.00,130.15,130.15,121.20,2037,83835,10768357.00,,INE597J01018,03-May-21,,
540798,FSC         ,A ,Q,82.70,82.70,76.20,78.30,79.85,79.35,445,22347,1746079.00,,INE935Q01015,03-May-21,,
540823,VITESSE     ,XT,Q,36.75,36.75,36.75,36.75,36.75,35.65,1,1,36.00,,INE550U01014,03-May-21,,
540824,ASTRON      ,B ,Q,40.00,40.00,39.15,39.45,39.45,40.05,145,1565,61858.00,,INE646X01014,03-May-21,,
540829,CHANDRIMA   ,XT,Q,3.60,3.95,3.59,3.61,3.60,3.77,27,8095,29338.00,,INE371F01016,03-May-21,,
540850,JFL         ,M ,Q,9.30,9.30,8.46,8.46,8.46,8.90,9,106000,927680.00,,INE841Y01019,03-May-21,,
540861,IPRU3018    ,B ,Q,12.30,12.30,12.10,12.30,12.30,12.32,4,22500,276250.00,,INF109KB16Z2,03-May-21,,
540879,APOLLO      ,B ,Q,104.40,106.00,99.30,102.70,102.60,102.85,1156,35943,3719239.00,,INE713T01010,03-May-21,,
540900,NEWGEN      ,A ,Q,312.85,335.00,312.85,328.80,328.75,310.85,477,8487,2771306.00,,INE619B01017,03-May-21,,
540901,PRAXIS      ,B ,Q,35.30,35.50,33.05,34.90,35.40,34.20,31,3617,124959.00,,INE546Y01022,03-May-21,,
540902,AMBER       ,A ,Q,3091.00,3136.00,3050.00,3116.25,3125.00,3102.55,1021,3954,12289306.00,,INE371P01015,03-May-21,,
540935,GALAXYSURF  ,A ,Q,2968.95,2968.95,2878.20,2901.20,2900.00,2916.75,394,1747,5100711.00,,INE600K01018,03-May-21,,
540936,GGL         ,B ,Q,20.00,20.00,20.00,20.00,20.00,20.40,19,1052,21040.00,,INE063Z01017,03-May-21,,
540954,IWP         ,X ,Q,29.70,31.90,29.70,30.85,31.00,31.15,70,12022,366723.00,,INE586E01020,03-May-21,,
540955,TDSL        ,B ,Q,23.95,24.60,22.95,24.40,24.60,24.00,46,23571,571146.00,,INE773Y01014,03-May-21,,
540956,BHATIA      ,T ,Q,69.00,69.00,69.00,69.00,69.00,66.00,1,23,1587.00,,INE341Z01017,03-May-21,,
540961,SHIVAMILLS  ,B ,Q,46.50,46.50,44.20,44.65,44.65,46.50,86,2720,121643.00,,INE644Y01017,03-May-21,,
540975,ASTERDM     ,A ,Q,143.00,149.50,142.30,144.65,144.65,143.25,1189,96793,14095107.00,,INE914M01019,03-May-21,,
540980,YSL         ,XT,Q,13751.00,13856.00,13751.00,13856.00,13856.00,14400.00,5,7,96887.00,,INE868X01014,03-May-21,,
541005,KANCOTEA    ,X ,Q,46.40,46.40,43.50,45.70,43.70,43.25,23,3710,168034.00,,INE398L01017,03-May-21,,
541006,ANGEL       ,M ,Q,11.20,11.20,11.18,11.18,11.18,10.70,3,12000,134280.00,,INE339Z01011,03-May-21,,
541019,HGINFRA     ,A ,Q,280.00,291.65,277.20,289.50,291.65,276.90,437,9087,2583929.00,,INE926X01010,03-May-21,,
541083,INFLAME     ,M ,Q,168.50,168.50,168.50,168.50,168.50,168.50,2,2000,337000.00,,INE464Z01017,03-May-21,,
541092,ABSLRIF6RG  ,B ,Q,8.52,8.65,8.52,8.58,8.58,8.45,6,10273,88146.00,,INF209KB1LL4,03-May-21,,
541096,BPLPHARMA   ,XT,Q,400.00,400.00,368.05,381.60,381.60,384.80,72,807,314086.00,,INE365Y01019,03-May-21,,
541097,LIQUIDETF   ,F ,Q,999.99,1000.01,999.99,1000.00,1000.00,1000.00,22,4556,4555997.00,,INF740KA1EU7,03-May-21,,
541143,BDL         ,A ,Q,333.05,336.00,326.25,328.50,328.50,336.90,1169,18144,6006377.00,,INE171Z01018,03-May-21,,
541153,BANDHANBNK  ,A ,Q,329.35,329.35,314.65,318.60,318.60,329.35,6602,497896,159172450.00,,INE545U01014,03-May-21,,
541154,HAL         ,A ,Q,957.15,957.15,942.50,952.55,952.55,956.30,647,6694,6346798.00,,INE066F01012,03-May-21,,
541161,KARDA       ,B ,Q,122.85,123.00,116.20,118.60,118.30,121.30,269,12439,1467353.00,,INE278R01026,03-May-21,,
541163,SANDHAR     ,B ,Q,189.65,191.60,183.85,190.10,188.20,188.85,507,4440,835502.00,,INE278H01035,03-May-21,,
541167,YASHO       ,T ,Q,395.00,397.35,373.25,395.85,397.00,378.45,248,4184,1627606.00,,INE616Z01012,03-May-21,,
541178,BENARA      ,M ,Q,8.43,9.00,8.40,8.90,8.90,9.20,10,24000,206020.00,,INE495Z01011,03-May-21,,
541179,ISEC        ,A ,Q,448.70,457.95,444.65,453.95,454.00,453.95,1057,96466,43502790.00,,INE763G01038,03-May-21,,
541195,MIDHANI     ,A ,Q,185.00,190.70,183.35,187.95,187.95,184.55,1464,80404,15054756.00,,INE099Z01011,03-May-21,,
541206,OBCL        ,M ,Q,25.00,25.00,24.50,24.50,24.50,23.25,2,22000,549000.00,,INE426Z01016,03-May-21,,
541233,LEMONTREE   ,A ,Q,36.15,41.75,34.50,35.25,35.30,35.40,704,71728,2592702.00,,INE970X01018,03-May-21,,
541256,IPRU3081    ,F ,Q,12.00,12.00,12.00,12.00,12.00,12.20,1,5000,60000.00,,INF109KC1BL5,03-May-21,,
541269,CHEMFABALKA ,B ,Q,152.80,160.00,152.80,154.75,154.00,153.95,179,2702,421240.00,,INE783X01023,03-May-21,,
541299,DLCL        ,M ,Q,24.50,24.50,23.00,24.50,24.50,23.34,7,28000,680000.00,,INE871Z01013,03-May-21,,
541301,ORIENTELEC  ,A ,Q,270.00,274.35,263.35,268.40,268.40,269.35,1022,31381,8403215.00,,INE142Z01019,03-May-21,,
541302,DHRUV       ,M ,Q,28.35,28.35,25.00,25.00,25.00,23.90,2,4000,106700.00,,INE506Z01015,03-May-21,,
541303,AKSHAR      ,M ,Q,10.70,10.70,10.70,10.70,10.70,9.90,2,6000,64200.00,,INE256Z01017,03-May-21,,
541304,INDOUS      ,M ,Q,35.00,35.00,35.00,35.00,35.00,35.00,1,1250,43750.00,,INE250Z01010,03-May-21,,
541313,ICICI500    ,B ,Q,204.00,205.00,201.10,202.20,202.20,202.69,29,112,22681.00,,INF109KC1CZ3,03-May-21,,
541336,INDOSTAR    ,A ,Q,301.20,309.10,301.20,306.45,306.30,303.25,150,828,252951.00,,INE896L01010,03-May-21,,
541338,UHZAVERI    ,M ,Q,7.70,8.00,7.70,7.93,8.00,7.65,5,21000,166500.00,,INE556Z01010,03-May-21,,
541347,PARVATI     ,X ,Q,2.35,2.35,2.24,2.35,2.35,2.35,12,899,2108.00,,INE295Z01015,03-May-21,,
541352,MEGASTAR    ,M ,Q,28.00,28.00,27.50,27.50,27.50,28.00,2,4000,111000.00,,INE00EM01016,03-May-21,,
541353,INNOVATORS  ,M ,Q,38.25,39.10,37.00,37.00,37.00,39.55,11,17600,676720.00,,INE870Z01015,03-May-21,,
541400,ZIMLAB      ,X ,Q,82.90,87.85,82.30,85.25,87.70,81.25,74,4189,352189.00,,INE518E01015,03-May-21,,
541402,AFFORDABLE  ,M ,Q,102.00,109.00,102.00,109.00,109.00,103.85,19,30400,3245680.00,,INE692Z01013,03-May-21,,
541403,DOLLAR      ,A ,Q,237.25,241.85,235.20,240.35,241.00,239.45,288,5301,1267860.00,,INE325C01035,03-May-21,,
541418,NGIL        ,M ,Q,26.00,26.00,26.00,26.00,26.00,26.00,2,13000,338000.00,,INE236Y01012,03-May-21,,
541444,PALMJEWELS  ,B ,Q,79.70,79.70,75.05,77.45,77.45,78.55,407,106219,8215192.00,,INE838Z01012,03-May-21,,
541445,WAA         ,M ,Q,54.00,54.00,53.05,53.15,53.05,55.00,16,25600,1366880.00,,INE799N01012,03-May-21,,
541450,ADANIGREEN  ,A ,Q,1003.00,1044.40,998.60,1036.50,1036.50,1019.00,6250,65512,67309368.00,,INE364U01010,03-May-21,,
541503,UNICK       ,XT,Q,30.60,30.60,28.70,28.75,28.75,29.30,14,420,12551.00,,INE250G01010,03-May-21,,
541540,SOLARA      ,A ,Q,1502.00,1577.00,1502.00,1513.15,1521.60,1523.30,951,8543,13100607.00,,INE624Z01016,03-May-21,,
541546,GAYAHWS     ,B ,Q,0.55,0.59,0.55,0.55,0.57,0.57,19,120637,66668.00,,INE287Z01012,03-May-21,,
541556,RITES       ,A ,Q,237.00,240.50,237.00,239.05,239.20,238.75,908,21001,5022353.00,,INE320J01015,03-May-21,,
541557,FINEORG     ,A ,Q,2889.95,2929.80,2856.80,2864.40,2862.00,2861.50,560,3385,9769392.00,,INE686Y01026,03-May-21,,
541578,VARROC      ,A ,Q,376.20,378.65,372.95,375.20,378.00,370.30,125,1438,540461.00,,INE665L01035,03-May-21,,
541601,RAJNISH     ,M ,Q,11.86,12.10,11.86,11.99,11.99,11.00,6,7200,86424.00,,INE685Z01017,03-May-21,,
541627,HITECHWIND  ,XT,Q,6.48,6.48,5.88,6.48,6.48,6.18,237,161781,1037647.00,,INE173V01013,03-May-21,,
541634,RAWEDGE     ,M ,Q,31.50,31.50,31.45,31.45,31.45,33.10,4,6400,201360.00,,INE960Z01014,03-May-21,,
541678,TVF1G       ,B ,Q,11.22,11.22,11.22,11.22,11.22,11.50,1,2,22.00,,INF277K019G0,03-May-21,,
541700,TCNSBRANDS  ,A ,Q,482.80,514.45,480.85,501.75,502.70,484.80,1006,10682,5375528.00,,INE778U01029,03-May-21,,
541701,SUPERSHAKT  ,M ,Q,285.00,285.00,285.00,285.00,285.00,285.00,1,300,85500.00,,INE00SY01011,03-May-21,,
541702,ASHNI       ,XT,Q,5.95,5.95,5.42,5.42,5.42,5.70,2,12,70.00,,INE694W01016,03-May-21,,
541703,GFIL        ,M ,Q,5.94,5.94,5.94,5.94,5.94,6.25,3,4800,28512.00,,INE00WY01013,03-May-21,,
541729,HDFCAMC     ,A ,Q,2770.00,2770.80,2737.35,2751.85,2751.85,2773.05,2196,18609,51224135.00,,INE127D01025,03-May-21,,
541735,VIVANTA     ,X ,Q,7.33,7.71,7.33,7.33,7.33,7.71,12,1096,8039.00,,INE299W01014,03-May-21,,
541770,CREDITACC   ,A ,Q,595.00,615.95,595.00,611.65,611.00,594.50,309,3638,2205079.00,,INE741K01010,03-May-21,,
541771,AMINTAN     ,X ,Q,0.84,0.84,0.77,0.84,0.84,0.83,15,3884,3247.00,,INE572Z01017,03-May-21,,
541778,DEEP        ,B ,Q,71.70,71.70,64.00,66.00,66.00,66.10,21,2713,179138.00,,INE00IY01012,03-May-21,,
541804,IPRU3168    ,B ,Q,11.40,11.40,11.40,11.40,11.40,11.40,2,10000,114000.00,,INF109KC1IU1,03-May-21,,
541809,ICICINXT50  ,B ,Q,35.40,35.59,35.00,35.14,35.59,35.43,28,1744,61376.00,,INF109KC1NS5,03-May-21,,
541865,ASRL        ,B ,Q,52.95,53.95,51.05,51.55,51.55,50.60,25,12164,636024.00,,INE01B501018,03-May-21,,
541890,SPACEINCUBA ,XT,Q,0.84,0.85,0.83,0.85,0.85,0.84,58,46021,39026.00,,INE797Z01010,03-May-21,,
541929,SGIL        ,M ,Q,88.00,88.00,88.00,88.00,88.00,83.00,1,2000,176000.00,,INE00QT01015,03-May-21,,
541946,ICICILIQ    ,F ,Q,1000.00,1000.01,1000.00,1000.00,1000.00,1000.00,14,2247,2247001.00,,INF109KC1KT9,03-May-21,,
541956,IRCON       ,A ,Q,89.05,89.65,87.70,87.95,88.10,89.65,1497,177952,15791572.00,,INE962Y01021,03-May-21,,
541972,SETFSN50    ,B ,Q,409.00,409.99,405.00,405.00,405.00,410.51,20,1314,536215.00,,INF200KA1VQ2,03-May-21,,
541974,MANORAMA    ,M ,Q,891.00,932.00,890.00,924.65,925.00,890.95,34,6450,5895090.00,,INE00VM01010,03-May-21,,
541983,INNOVATIVE  ,M ,Q,7.20,7.20,6.90,7.10,7.10,7.31,19,38000,267170.00,,INE492Y01011,03-May-21,,
541984,NIOSAG      ,B ,Q,11.90,11.90,11.88,11.88,11.88,11.50,2,26,309.00,,INF204KB1I24,03-May-21,,
541988,AAVAS       ,A ,Q,2232.00,2290.70,2232.00,2285.00,2285.60,2272.60,184,889,2018157.00,,INE216P01012,03-May-21,,
541999,GENERAAGRI  ,X ,Q,1.87,1.87,1.87,1.87,1.87,1.79,9,2020,3777.00,,INE993L01015,03-May-21,,
542011,GRSE        ,A ,Q,175.00,177.50,171.00,174.30,174.30,175.60,454,12641,2217397.00,,INE382Z01011,03-May-21,,
542012,AAL         ,M ,Q,107.20,107.70,106.05,107.70,107.70,107.50,3,6000,641900.00,,INE911Z01017,03-May-21,,
542025,SUNRETAIL   ,M ,Q,27.95,27.95,27.95,27.95,27.95,26.85,1,3000,83850.00,,INE206Z01012,03-May-21,,
542057,BCPL        ,B ,Q,51.80,52.00,49.10,49.80,49.80,50.30,178,23765,1197957.00,,INE00SW01015,03-May-21,,
